Species	Gene	Expert	Gemini	Grok	OpenAI	Phytomni
Maize	Zm00001eb336530	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R3	R1	R4	R2
Maize	Zm00001eb288730	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R2	R4	R3	R1
Maize	Zm00001eb288730	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R3	R4	R2	R1
Maize	Zm00001eb288730	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R3	R4	R1	R2
Maize	Zm00001eb084030	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R2	R4	R3	R1
Maize	Zm00001eb084030	V6KzqPvGTIYewC2PhsffzwCEWkrd7A5K	R2	R3	R4	R1
Maize	Zm00001eb084030	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R2	R4	R3	R1
Maize	Zm00001eb035030	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R1	R4	R3	R2
Maize	Zm00001eb035030	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R4	R1	R2	R3
Maize	Zm00001eb035030	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R1	R2	R3	R4
Maize	Zm00001eb074640	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb074640	cdhIMoMb52YeiRW5A97L2jCEVUNmnSGv	R3	R4	R1	R2
Maize	Zm00001eb074640	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R3	R2	R1	R4
Maize	Zm00001eb067310	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R2	R4	R3	R1
Maize	Zm00001eb067310	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R2	R4	R3
Maize	Zm00001eb067310	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R1	R4	R2	R3
Maize	Zm00001eb054440	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R1	R4	R3	R2
Maize	Zm00001eb054440	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R4	R3	R1
Maize	Zm00001eb054440	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R2	R3	R4	R1
Maize	Zm00001eb228140	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb228140	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb228140	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R3	R2	R4	R1
Maize	Zm00001eb049320	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb049320	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R3	R4	R2	R1
Maize	Zm00001eb049320	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R4	R3	R1	R2
Maize	Zm00001eb063410	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb063410	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R2	R4	R3	R1
Maize	Zm00001eb063410	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R2	R4	R3	R1
Maize	Zm00001eb355530	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R3	R4	R1	R2
Maize	Zm00001eb355530	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R3	R4	R2	R1
Maize	Zm00001eb355530	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R4	R3	R1
Maize	Zm00001eb356500	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R1	R4	R2	R3
Maize	Zm00001eb356500	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R4	R1	R3	R2
Maize	Zm00001eb356500	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R1	R4	R3	R2
Maize	Zm00001eb214800	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R3	R4	R2
Maize	Zm00001eb214800	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R2	R4	R3	R1
Maize	Zm00001eb214800	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R1	R4	R3	R2
Maize	Zm00001eb170340	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R1	R4	R2	R3
Maize	Zm00001eb170340	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R2	R4	R3	R1
Maize	Zm00001eb170340	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R3	R2	R1	R4
Maize	Zm00001eb070570	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R2	R3	R4	R1
Maize	Zm00001eb070570	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R3	R4	R2	R1
Maize	Zm00001eb070570	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R4	R2	R3	R1
Maize	Zm00001eb126640	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R1	R4	R3	R2
Maize	Zm00001eb126640	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R3	R4	R2	R1
Maize	Zm00001eb126640	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb133420	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb133420	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R2	R4	R3	R1
Maize	Zm00001eb133420	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R1	R4	R2	R3
Maize	Zm00001eb409870	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R2	R3	R4	R1
Maize	Zm00001eb409870	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R2	R4	R3	R1
Maize	Zm00001eb409870	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R4	R3	R2	R1
Maize	Zm00001eb334320	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R1	R2	R3	R4
Maize	Zm00001eb334320	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R2	R4	R3	R1
Maize	Zm00001eb334320	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R3	R4	R2
Maize	Zm00001eb140160	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R4	R2	R3	R1
Maize	Zm00001eb140160	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R3	R4	R2	R1
Maize	Zm00001eb140160	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R2	R4	R3	R1
Maize	Zm00001eb172650	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R3	R4	R2	R1
Maize	Zm00001eb172650	0oeh4rCIfZ7eoJ0gpzuhXRJmum8ahZmT	R2	R4	R3	R1
Maize	Zm00001eb172650	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R2	R4	R3	R1
Maize	Zm00001eb257830	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R2	R4	R3	R1
Maize	Zm00001eb257830	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R3	R4	R1
Maize	Zm00001eb257830	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R4	R3	R2	R1
Maize	Zm00001eb287560	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R3	R4	R1	R2
Maize	Zm00001eb287560	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R4	R3	R1
Maize	Zm00001eb287560	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R2	R4	R3	R1
Maize	Zm00001eb212190	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R3	R4	R2
Maize	Zm00001eb212190	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb212190	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R2	R1	R4	R3
Maize	Zm00001eb252940	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R4	R1	R2	R3
Maize	Zm00001eb252940	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R3	R1	R4	R2
Maize	Zm00001eb252940	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R4	R2	R3
Maize	Zm00001eb400720	0oeh4rCIfZ7eoJ0gpzuhXRJmum8ahZmT	R2	R3	R1	R4
Maize	Zm00001eb400720	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R3	R2	R1	R4
Maize	Zm00001eb400720	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R3	R4	R1	R2
Maize	Zm00001eb362410	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R2	R4	R1	R3
Maize	Zm00001eb362410	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R2	R4	R3	R1
Maize	Zm00001eb362410	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R2	R4	R3	R1
Maize	Zm00001eb337920	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R1	R4	R3	R2
Maize	Zm00001eb337920	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R2	R4	R3	R1
Maize	Zm00001eb337920	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R3	R1	R4	R2
