Species	Gene	Expert	Gemini	Grok	OpenAI	Phytomni
Arabidopsis	AT2G38050	FmJzIBe8UN3zoK17WCfUhKbqJB5Rekw9	R4	R3	R1	R2
Arabidopsis	AT3G50660	7JfRfuxctQqaKN5OBoT97cw9oVIKUoG2	R4	R3	R2	R1
Arabidopsis	AT3G50660	RvDf7n7vyDdOVL0cBpmMcuQFA8WnPaXl	R1	R4	R3	R2
Arabidopsis	AT3G50660	i1Syx9VE1NQa3uplXMZa7c0Km02oacuw	R3	R4	R1	R2
Arabidopsis	AT2G46790	Z2Re1YYanyd3BX7m9rgmyc70NQahe5VO	R2	R4	R3	R1
Arabidopsis	AT2G46790	bPLHrdj7IYlWxm87AjmCeKzs8jHGoYZc	R2	R4	R3	R1
Arabidopsis	AT2G46790	NEIXiSHOwURZAxPDf4p4a97FSDCVuV1Y	R1	R3	R2	R4
Arabidopsis	AT5G37020	B7C2hFFqRZavQpnsmlZm70Yn1YDVAlEu	R2	R4	R1	R3
Arabidopsis	AT5G37020	nnBJR8qPlkSJkZZ67rGCH5pU1kQadlb6	R2	R4	R1	R3
Arabidopsis	AT5G37020	7lWv6NNdRG1vngN2Qz8k3iy3v5HFfGYj	R2	R4	R3	R1
Arabidopsis	AT5G24470	Rv90Rn3UYrgTOzTCcVkOlYsEQ5T5Oxcs	R2	R4	R3	R1
Arabidopsis	AT5G24470	lTIVcyeUdu9VdbRrIBgXBPqzmiQSpdpN	R1	R3	R2	R4
Arabidopsis	AT5G24470	ozztRTPvZZywiXm2kJwRL7cDqqk0EEIS	R3	R1	R4	R2
Arabidopsis	AT4G21690	lTIVcyeUdu9VdbRrIBgXBPqzmiQSpdpN	R4	R3	R1	R2
Arabidopsis	AT4G21690	RvDf7n7vyDdOVL0cBpmMcuQFA8WnPaXl	R1	R4	R3	R2
Arabidopsis	AT4G21690	das96UL0Z3WQh93YRhioZfyaU6V5tfYc	R1	R4	R2	R3
Arabidopsis	AT4G18390	Rv90Rn3UYrgTOzTCcVkOlYsEQ5T5Oxcs	R3	R4	R2	R1
Arabidopsis	AT4G18390	B7C2hFFqRZavQpnsmlZm70Yn1YDVAlEu	R1	R4	R2	R3
Arabidopsis	AT4G18390	9NgQS8Vdcfo9WU44QSg8jUtsDSdqN1Qa	R1	R3	R2	R4
Arabidopsis	AT5G51810	BgtIaPgekKHUKgSPXVWjFbH1QDG3CSii	R2	R4	R3	R1
Arabidopsis	AT5G51810	bPLHrdj7IYlWxm87AjmCeKzs8jHGoYZc	R2	R4	R3	R1
Arabidopsis	AT5G51810	i1Syx9VE1NQa3uplXMZa7c0Km02oacuw	R4	R2	R3	R1
Arabidopsis	AT5G61380	YyuPjwO8oeJOFpVHfEY2CuWM5B2HmHZJ	R2	R3	R1	R4
Arabidopsis	AT5G61380	nnBJR8qPlkSJkZZ67rGCH5pU1kQadlb6	R2	R3	R4	R1
Arabidopsis	AT5G61380	GwGcKwdNp0WogNcvEU1zueyq72qS44cd	R2	R4	R3	R1
Arabidopsis	AT5G62000	BgtIaPgekKHUKgSPXVWjFbH1QDG3CSii	R2	R4	R3	R1
Arabidopsis	AT5G62000	i5JEk8Bsp7eTykPjOwpVMSOT8kEsX2LF	R1	R3	R2	R4
Arabidopsis	AT5G62000	ozztRTPvZZywiXm2kJwRL7cDqqk0EEIS	R3	R1	R2	R4
Rice	Os01g0169800	MKEE4MrTiNXe19vQameQ6mFKMp95bj8Y	R2	R4	R3	R1
Rice	Os01g0169800	riP87EITsEAkBcIlP7XgsmL6ailXibB6	R2	R3	R4	R1
Rice	Os01g0169800	m8f0vNobsJjeG82CjcjirCznul01sBuk	R2	R3	R4	R1
Rice	Os01g0177400	MKEE4MrTiNXe19vQameQ6mFKMp95bj8Y	R2	R4	R3	R1
Rice	Os01g0177400	riP87EITsEAkBcIlP7XgsmL6ailXibB6	R2	R4	R3	R1
Rice	Os01g0177400	r3Gi5fiijC7oj846JOtRHMAFQh690qba	R2	R4	R3	R1
Rice	Os01g0197100	te1U6PMtesn67xUp3P2aOyJutfkhL7Ms	R2	R4	R3	R1
Rice	Os01g0197100	32VNA9hrEKsqE3cyQ7YMCqYKlfxc03Hk	R2	R4	R3	R1
Rice	Os01g0197100	LOayh0PEmiXPuOm8g3Oi1BvNOhCiX69k	R2	R3	R4	R1
Rice	Os01g0678500	q32dxeA2gGIb2PvtDE7AM7OuZs3fLEmX	R2	R4	R3	R1
Rice	Os01g0678500	m8f0vNobsJjeG82CjcjirCznul01sBuk	R2	R3	R4	R1
Rice	Os01g0678500	LOayh0PEmiXPuOm8g3Oi1BvNOhCiX69k	R2	R3	R4	R1
Rice	Os01g0757200	m8f0vNobsJjeG82CjcjirCznul01sBuk	R2	R3	R4	R1
Rice	Os01g0757200	QDj2wTd8V8ng3yublBMPvBTW1d7f2G04	R2	R3	R4	R1
Rice	Os01g0757200	G99f9r3pJsecytMl1Ld9iCDajtwVJU1Z	R1	R3	R2	R4
Rice	Os01g0883800	32VNA9hrEKsqE3cyQ7YMCqYKlfxc03Hk	R3	R4	R2	R1
Rice	Os01g0883800	q32dxeA2gGIb2PvtDE7AM7OuZs3fLEmX	R2	R4	R3	R1
Rice	Os01g0883800	itGDaWd3SA7un7zfUMyjiK2imQpQm7I7	R2	R4	R1	R3
Rice	Os02g0278700	fLzsihd0OonagKOPuvzw7coN34NZhGsQ	R2	R4	R3	R1
Rice	Os02g0278700	QDj2wTd8V8ng3yublBMPvBTW1d7f2G04	R1	R4	R3	R2
Rice	Os02g0278700	jwRdF790bUDhpVAFqIIFAdKcVTa5Oroq	R4	R2	R3	R1
Rice	Os02g0707200	32VNA9hrEKsqE3cyQ7YMCqYKlfxc03Hk	R3	R4	R2	R1
Rice	Os02g0707200	r3Gi5fiijC7oj846JOtRHMAFQh690qba	R3	R4	R2	R1
Rice	Os02g0707200	iLEvI4wLxhOaSrfxTh6KIFJfZN7pwt2K	R2	R4	R3	R1
Rice	Os03g0602300	530t0xSNeWYZTyyhJNJAMPGSyEbuKf1L	R1	R2	R4	R3
Rice	Os03g0602300	KxnS3LQ5VPpAQb1HQWw07MTlU8IIb1gI	R2	R1	R4	R3
Rice	Os03g0602300	QDj2wTd8V8ng3yublBMPvBTW1d7f2G04	R3	R4	R1	R2
Rice	Os03g0722400	KxnS3LQ5VPpAQb1HQWw07MTlU8IIb1gI	R2	R1	R4	R3
Rice	Os03g0722400	6UOewKhiyTwsOSCazFK8jMd6C8ExyJGM	R2	R1	R3	R4
Rice	Os03g0722400	jwRdF790bUDhpVAFqIIFAdKcVTa5Oroq	R4	R2	R1	R3
Rice	Os04g0178300	3IjRvYMTakfiHFRKDt8kxtfGPYY8yN3l	R2	R4	R3	R1
Rice	Os04g0178300	m8f0vNobsJjeG82CjcjirCznul01sBuk	R2	R3	R4	R1
Rice	Os04g0178300	QDj2wTd8V8ng3yublBMPvBTW1d7f2G04	R1	R4	R3	R2
Rice	Os04g0448900	q32dxeA2gGIb2PvtDE7AM7OuZs3fLEmX	R2	R4	R3	R1
Rice	Os04g0448900	LOayh0PEmiXPuOm8g3Oi1BvNOhCiX69k	R2	R3	R4	R1
Rice	Os04g0448900	QDj2wTd8V8ng3yublBMPvBTW1d7f2G04	R1	R4	R3	R2
Rice	Os04g0463500	riP87EITsEAkBcIlP7XgsmL6ailXibB6	R3	R2	R4	R1
Rice	Os04g0463500	te1U6PMtesn67xUp3P2aOyJutfkhL7Ms	R2	R4	R3	R1
Rice	Os04g0463500	q32dxeA2gGIb2PvtDE7AM7OuZs3fLEmX	R2	R4	R3	R1
Rice	Os04g0469800	fLzsihd0OonagKOPuvzw7coN34NZhGsQ	R3	R4	R2	R1
Rice	Os04g0469800	KxnS3LQ5VPpAQb1HQWw07MTlU8IIb1gI	R2	R3	R1	R4
Rice	Os04g0469800	6UOewKhiyTwsOSCazFK8jMd6C8ExyJGM	R1	R3	R2	R4
Rice	Os05g0169300	530t0xSNeWYZTyyhJNJAMPGSyEbuKf1L	R3	R2	R4	R1
Rice	Os05g0169300	iLEvI4wLxhOaSrfxTh6KIFJfZN7pwt2K	R2	R4	R3	R1
Rice	Os05g0169300	q32dxeA2gGIb2PvtDE7AM7OuZs3fLEmX	R2	R4	R3	R1
Rice	Os06g0569500	te1U6PMtesn67xUp3P2aOyJutfkhL7Ms	R1	R3	R4	R2
Rice	Os06g0569500	6UOewKhiyTwsOSCazFK8jMd6C8ExyJGM	R3	R2	R1	R4
Rice	Os06g0569500	itGDaWd3SA7un7zfUMyjiK2imQpQm7I7	R2	R3	R4	R1
Rice	Os06g0570100	IbMZ0GuB6ZSWH9mnCgYnq6TgNs24uNpl	R4	R3	R1	R2
Rice	Os06g0570100	n3MMTf2yC8KzyyCOmWJ3AvvcZVvj7uoQ	R2	R4	R3	R1
Rice	Os06g0570100	Ex9jzuymFQA3qOQH0jgjT7QFLohe08l3	R2	R4	R3	R1
Rice	Os06g0610300	32VNA9hrEKsqE3cyQ7YMCqYKlfxc03Hk	R3	R4	R2	R1
Rice	Os06g0610300	r3Gi5fiijC7oj846JOtRHMAFQh690qba	R3	R4	R2	R1
Rice	Os06g0610300	itGDaWd3SA7un7zfUMyjiK2imQpQm7I7	R1	R3	R4	R2
Rice	Os07g0103500	3IjRvYMTakfiHFRKDt8kxtfGPYY8yN3l	R2	R4	R3	R1
Rice	Os07g0103500	Ex9jzuymFQA3qOQH0jgjT7QFLohe08l3	R2	R4	R3	R1
Rice	Os07g0103500	G99f9r3pJsecytMl1Ld9iCDajtwVJU1Z	R1	R3	R2	R4
Rice	Os07g0154100	te1U6PMtesn67xUp3P2aOyJutfkhL7Ms	R1	R3	R4	R2
Rice	Os07g0154100	jwRdF790bUDhpVAFqIIFAdKcVTa5Oroq	R4	R1	R2	R3
Rice	Os07g0154100	G99f9r3pJsecytMl1Ld9iCDajtwVJU1Z	R1	R2	R3	R4
Rice	Os01g0107900	MKEE4MrTiNXe19vQameQ6mFKMp95bj8Y	R3	R4	R2	R1
Rice	Os01g0107900	fLzsihd0OonagKOPuvzw7coN34NZhGsQ	R1	R4	R2	R3
Rice	Os01g0107900	LOayh0PEmiXPuOm8g3Oi1BvNOhCiX69k	R2	R3	R4	R1
Rice	Os01g0134700	KxnS3LQ5VPpAQb1HQWw07MTlU8IIb1gI	R4	R3	R2	R1
Rice	Os01g0134700	n3MMTf2yC8KzyyCOmWJ3AvvcZVvj7uoQ	R2	R4	R3	R1
Rice	Os01g0134700	oLDb1tDh5drlAh2ObCxOwgfieY5srznX	R1	R3	R4	R2
Rice	Os02g0580500	r05PTCOxiBggmz4QAmDUFVe8o4bDL5zd	R3	R2	R1	R4
Rice	Os02g0580500	jaiMg8y5fAP9vbgBRXtMvHedBbReA9x1	R3	R4	R1	R2
Rice	Os02g0580500	Ex9jzuymFQA3qOQH0jgjT7QFLohe08l3	R1	R4	R3	R2
Rice	Os02g0821600	32VNA9hrEKsqE3cyQ7YMCqYKlfxc03Hk	R2	R4	R3	R1
Rice	Os02g0821600	iLEvI4wLxhOaSrfxTh6KIFJfZN7pwt2K	R2	R4	R3	R1
Rice	Os02g0821600	itGDaWd3SA7un7zfUMyjiK2imQpQm7I7	R2	R4	R3	R1
Rice	Os03g0160600	riP87EITsEAkBcIlP7XgsmL6ailXibB6	R2	R4	R3	R1
Rice	Os03g0160600	IbMZ0GuB6ZSWH9mnCgYnq6TgNs24uNpl	R1	R4	R3	R2
Rice	Os03g0160600	LOayh0PEmiXPuOm8g3Oi1BvNOhCiX69k	R2	R3	R4	R1
Rice	Os03g0221500	riP87EITsEAkBcIlP7XgsmL6ailXibB6	R3	R4	R2	R1
Rice	Os03g0221500	oLDb1tDh5drlAh2ObCxOwgfieY5srznX	R2	R3	R4	R1
Rice	Os03g0221500	G99f9r3pJsecytMl1Ld9iCDajtwVJU1Z	R1	R3	R2	R4
Rice	Os03g0436300	KxnS3LQ5VPpAQb1HQWw07MTlU8IIb1gI	R2	R3	R4	R1
Rice	Os03g0436300	jaiMg8y5fAP9vbgBRXtMvHedBbReA9x1	R4	R1	R3	R2
Rice	Os03g0436300	n3MMTf2yC8KzyyCOmWJ3AvvcZVvj7uoQ	R2	R4	R3	R1
Rice	Os03g0587100	jaiMg8y5fAP9vbgBRXtMvHedBbReA9x1	R1	R2	R4	R3
Rice	Os03g0587100	6UOewKhiyTwsOSCazFK8jMd6C8ExyJGM	R4	R2	R1	R3
Rice	Os03g0587100	Ex9jzuymFQA3qOQH0jgjT7QFLohe08l3	R2	R4	R3	R1
Rice	Os03g0783000	530t0xSNeWYZTyyhJNJAMPGSyEbuKf1L	R2	R3	R1	R4
Rice	Os03g0783000	r05PTCOxiBggmz4QAmDUFVe8o4bDL5zd	R3	R1	R4	R2
Rice	Os03g0783000	fLzsihd0OonagKOPuvzw7coN34NZhGsQ	R3	R4	R2	R1
Rice	Os03g0811700	m8f0vNobsJjeG82CjcjirCznul01sBuk	R2	R3	R4	R1
Rice	Os03g0811700	jwRdF790bUDhpVAFqIIFAdKcVTa5Oroq	R3	R2	R1	R4
Rice	Os03g0811700	G99f9r3pJsecytMl1Ld9iCDajtwVJU1Z	R1	R4	R3	R2
Rice	Os03g0833100	3IjRvYMTakfiHFRKDt8kxtfGPYY8yN3l	R2	R4	R3	R1
Rice	Os03g0833100	r05PTCOxiBggmz4QAmDUFVe8o4bDL5zd	R3	R2	R4	R1
Rice	Os03g0833100	oLDb1tDh5drlAh2ObCxOwgfieY5srznX	R2	R4	R3	R1
Rice	Os03g0850100	3IjRvYMTakfiHFRKDt8kxtfGPYY8yN3l	R2	R4	R3	R1
Rice	Os03g0850100	MKEE4MrTiNXe19vQameQ6mFKMp95bj8Y	R2	R4	R3	R1
Rice	Os03g0850100	IbMZ0GuB6ZSWH9mnCgYnq6TgNs24uNpl	R2	R4	R3	R1
Rice	Os04g0462900	IbMZ0GuB6ZSWH9mnCgYnq6TgNs24uNpl	R1	R3	R4	R2
Rice	Os04g0462900	r3Gi5fiijC7oj846JOtRHMAFQh690qba	R3	R4	R2	R1
Rice	Os04g0462900	n3MMTf2yC8KzyyCOmWJ3AvvcZVvj7uoQ	R2	R4	R3	R1
Rice	Os04g0653300	IbMZ0GuB6ZSWH9mnCgYnq6TgNs24uNpl	R1	R4	R3	R2
Rice	Os04g0653300	jaiMg8y5fAP9vbgBRXtMvHedBbReA9x1	R4	R1	R2	R3
Rice	Os04g0653300	r3Gi5fiijC7oj846JOtRHMAFQh690qba	R2	R4	R3	R1
Rice	Os04g0570700	530t0xSNeWYZTyyhJNJAMPGSyEbuKf1L	R4	R2	R1	R3
Rice	Os04g0570700	iLEvI4wLxhOaSrfxTh6KIFJfZN7pwt2K	R2	R4	R3	R1
Rice	Os04g0570700	jwRdF790bUDhpVAFqIIFAdKcVTa5Oroq	R1	R4	R3	R2
Rice	Os05g0350600	3IjRvYMTakfiHFRKDt8kxtfGPYY8yN3l	R2	R4	R3	R1
Rice	Os05g0350600	oLDb1tDh5drlAh2ObCxOwgfieY5srznX	R2	R3	R4	R1
Rice	Os05g0350600	itGDaWd3SA7un7zfUMyjiK2imQpQm7I7	R1	R4	R3	R2
Rice	Os05g0449900	530t0xSNeWYZTyyhJNJAMPGSyEbuKf1L	R3	R2	R4	R1
Rice	Os05g0449900	iLEvI4wLxhOaSrfxTh6KIFJfZN7pwt2K	R3	R4	R2	R1
Rice	Os05g0449900	Ex9jzuymFQA3qOQH0jgjT7QFLohe08l3	R3	R4	R2	R1
Rice	Os12g0263100	r05PTCOxiBggmz4QAmDUFVe8o4bDL5zd	R4	R1	R3	R2
Rice	Os12g0263100	fLzsihd0OonagKOPuvzw7coN34NZhGsQ	R1	R3	R4	R2
Rice	Os12g0263100	te1U6PMtesn67xUp3P2aOyJutfkhL7Ms	R2	R3	R4	R1
Rice	Os11g0521900	MKEE4MrTiNXe19vQameQ6mFKMp95bj8Y	R2	R4	R3	R1
Rice	Os11g0521900	jaiMg8y5fAP9vbgBRXtMvHedBbReA9x1	R3	R4	R2	R1
Rice	Os11g0521900	6UOewKhiyTwsOSCazFK8jMd6C8ExyJGM	R2	R1	R4	R3
Rice	Os06g0665200	r05PTCOxiBggmz4QAmDUFVe8o4bDL5zd	R4	R3	R2	R1
Rice	Os06g0665200	n3MMTf2yC8KzyyCOmWJ3AvvcZVvj7uoQ	R2	R4	R3	R1
Rice	Os06g0665200	oLDb1tDh5drlAh2ObCxOwgfieY5srznX	R4	R3	R2	R1
Maize	Zm00001eb029300	V6KzqPvGTIYewC2PhsffzwCEWkrd7A5K	R2	R4	R3	R1
Maize	Zm00001eb029300	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R2	R3	R4	R1
Maize	Zm00001eb029300	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R1	R4	R3	R2
Maize	Zm00001eb038710	V6KzqPvGTIYewC2PhsffzwCEWkrd7A5K	R3	R4	R2	R1
